text,label
"This motion picture comes straight out of the dark dungeon of Full Moon Entertainment. This production company gained fame and fortune during the first half of the 90's by producing terribly bad and cheesy horror movies. The most famous disasters in their ouvre are ""Subspecies"", ""Seedpeople"" and ""Trancers"". None of these are recommended and neither is Doctor Mordrid, actually. Hyperactive director Charles Band did come to the right company for his film. Doctor Mordrid is amazingly dumb and cheesy and almost completely humourless. I only saw it because it stars Jeffrey Combs. I learned that it can have several disadvantages if you're a fan of him. For every good movie, it seems like he has made 5 inferior ones. Anyways, the story is about the battle between 2 ancient sorcerers. One good one who's here since 150 years to protect the humans ( Jeffrey as Dr.Mordrid ) and one wicked one called Kabal. He wants to destroy every form of human life for some reason I already forgot. Combs gets his instructions from mentor. That ""guy"" only exists of a pair of eyes in space. Very very cheesy, that is ! Every once and a while a blinding lightflash is shown on the screen but that's about the only form of Special effects this movie has got. The whole thing is just a piece of whining and nagging and when the two wizards finally face each other, it's over before you know it...I would have expected for the wicked wizard to at least fight back a little, but nooooooo.... In some scenes, you really can detect some originality and creativity ( like for example Jeffrey's lecture about the influence of the moon on criminals ) and if you really pay attention, you might even find some very small but nice aspects ( like the raven which is called Edgar Allen) but overall, it's a terrible waste of time and energy. I'm a big fan of Jeffrey and maybe he is a superhero in my eyes...but he sure doesn't have to put on a stupid maillot for that.",0
"Arthur has always been a personal film for me for two reasons. A good friend of mine who worked on the film as an extra and to help out with the horses during the stable scene just recently passed away. If you look fast you can see Frank Graham during the restaurant scene in the background while Dudley Moore and Jill Eikenberry are in conversation. Frank was a champion equestrian and will be missed by all who knew him.<br /><br />Secondly though, I actually knew a real life Arthur Bach. He was not quite as wealthy as Arthur, but spent 47 years of his life basically as a kid. His parents tightly controlled his purse strings, but his rent and utilities were paid for in a basement apartment in Greenwich Village. He spent a good deal of his time getting himself intoxicated on various spirits and making a public spectacle of himself, just like Dudley Moore does. <br /><br />The wonder with Arthur is why anyone would bother with him wealth of not. But that's the other half of the equation. My friend was a most charming person when you got to know him. In fact it was almost a compulsion to be charming. He couldn't buy a newspaper or magazine without trying to establish some level of relationship with the vendor. He spent his life being a perfect party guest. The term wastrel which was in common use in the 19th century would apply to him.<br /><br />And that's what Dudley Moore is, a wastrel. Unlike my friend Moore has John Gielgud to clean up after him. That's a full time job as we see demonstrated in Arthur. My friend also never found a Liza Minnelli, a male Liza Minnelli in fact because he was gay. Still Moore's portrayal of Arthur Bach is deadly accurate and so real for me.<br /><br />Arthur, 20th century wastrel, is being forced to marry another trust fund baby in Jill Eikenberry. Since he won't work for a living, the threat of being cut off is quite real for him. He only has his butler Hobson played by John Gielgud and chauffeur Bitterman played by Ted Post to pour his troubles out to. We should all have such troubles.<br /><br />John Gielgud in his nearly century of life certainly did better work than in Arthur on film and in fact Gielgud is more prominently known for his stage performances. Yet 1981 was a year of sentiment at Oscar time. The Academy gave Henry Fonda and Katharine Hepburn Oscars for On Golden Pond and Gielgud the Best Supporting Actor Award essentially for the work of a lifetime. That man was amazing, still at his craft almost to the end.<br /><br />So to Frank Graham who worked in the film and to Jackie Weiss, a genuine real life Arthur, I dedicate this review.",1
"After perusing the large amount of comments on this movie it is clear that there are two kinds of science fiction movie-goers. There are the ones who are well read, extremely literate, and intelligent. They know the history of the genre and more importantly they know to what heights it can reach in the hands of a gifted author. For many years science fiction languished in the basement of literature. Considered my most critic to be little more than stories of ray guns and aliens meant for pre-pubescent teenagers. Today's well read fan knows well this history, and knows the great authors Asimov, Heinlein, Bradbury, and Ellison, who helped bring science fiction out of that basement. In doing so they created thought provoking, intelligent stories that stretched the boundaries and redefined the human condition. This well informed fans are critical of anything Hollywood throws at them. They are not critical for it's own sake, but look upon each offering with a skeptical eye. (As they should as Hollywood's record has been less than stellar.) To these fans the story must take supreme importance. They cannot be fooled by flashy computer graphics, and non stop action sequences. When the emperor has no clothes they scream it the loudest.<br /><br />The second type of science fiction movie goer has little knowledge about the written aspect of the genre. (Look at many of the above comments that state ""Well I haven't read the book or anything by this author...) Their total exposure to science fiction is from movies or the Scifi channel. They are extremely uncritical, willing to overlook huge plot holes, weak premises, and thin story lines if they are given a healthy dose of wiz bang action and awesome special effects. They are, in effect, willing to turn off their critical thinking skills (or maybe they never had them!) for the duration of the movie. Case in point, I Robot. While supposedly based on Asimov's short stories and named after one of his novels, it contains little of what Asimov wrote and even less of what he tried to tell us about humanity and our robotic creations. (Those of you that will run out and buy I, Robot will be very much surprised-this movie isn't even based on that story at all!) <br /><br />The film has enormous plot holes, that at some points are stretched to the limits of credulity. I won't point them out. I won't spoon feed you. You need to practice you thinking skills and discover them for yourself. The characters, which are named after many of Asimov's characters, do not possess the critical intelligence that was a hallmark of his stories. The plot itself with all it's action sequences goes against everything that the author stood for. His belief that humanity possesses the capacity to solve problems using their minds, not their fists, is vital to understanding his vision of the future. In short, other than the name, their is very little of Isaac in anything about this movie. There will always be those uncritical (i.e. unthinking) who will state: ""The movie doesn't have to be like the book. Due to the medium, movies sometimes require that changes be made."" But what about a case where the movie never even tried to stay close to the book (or books) from the start? What if all they took from the written work was the title? This begs the question: Why tarnish a great body of work by slapping it's title on your vacuous piece of crap? Save money and don't buy the rights to the works. Title it something else. Don't use the character's names. Believe me no one will accuse you of plagiarism. In fact it won't matter what you title it to the unread moviegoer who accepts everything you throw at him. But it will upset those who read, who think, who are unwilling to simply let you give them a pretty light show. <br /><br />I, Robot, like much of Hollywood's take on the genre, pushes Science fiction back down into that basement it lived in years ago. Hollywood could not do this alone. It takes an uncritical mindless audience that will accept puerile dredge like this.",0
"i chose to see the this film on the day it opened nationally in france, as a personal way for myself to reflect on what had happened a year previous; the collection works as intended: it provokes a whirlwind of thoughts and emotions, working as an intellectual hommage, never stooping to cheap sentimentality nor knee-jerk reactionism.<br /><br />there have been many allegations made that the film is anti-american: while i cannot speak for everyone in this regard, i am one american who found such statements to be completely untrue. people make much noise about the egyptian segment, by Chahine, because it voices perspectives of palestinian suicide bombers asserting that civilians in a democracy are ""fair targets"" for they elect the governments the bombers are seeking to attack, but this ignores much else in the piece: several perspectives are discussed, no one being held up as the truth, and critics--if they even saw the piece--seem to forget the fondness and warm dialogue that takes place between the director and the ghost of the american dialogue, and the director's intense sadness upon hearing of the tragedy.<br /><br />pretty much all of the films are beautiful, thoughtful & inspiring, in particular the brilliant work by Mahkmalbaf, Tanovic, Loach & Inarritu. Nair, good as usual, effectively tells a true story of an injustice committed against a muslim family in the wake of anti-islam hysteria that swept--and still sweeps--the states. i did find Gitai's piece a bit vulgarly loud and simple in it's critic of media hysteria in the face of terrorism, and Penn's piece was too impressionistic and elliptical for my tastes, though i had expected to like it. Borgnine is very good and brave in it. SPOILER WARNING: one reviewer below incorrectly read the falling of the towers as being a happy moment for the character; my read is rather that the falling of the towers is what, because light floods his room, keys him into the loss in his life that he refused to recognize. again this is a sort of impressionistic piece, for we know that if the towers were really blocking the light to this man's flat, then there would have been nothing but smoke and ash, not light, flooding through his window.",1
"This is a movie that relies solely on the somewhat controversial image of incest and lesbianism to get noticed.That is it.The dialogs are pathetic and the sensuality of the ""sex scenes"" is absolutely absent.The acting and the dialog are more suited for high-school children,yet the subject is intended for adult audiences. It is a gutless and shallow movie.It could have been way better if it had a story and more drama. Ah and on top of that, one more thing: why are inner monologues so excessively used? Makes it seem so cheap.All in all an embarrassing movie for Romanian cinema as well as for mature audiences attempting to view it.I know the means are scarce but, that is not always an excuse for a movie flopping as this one does.And please start using some good actors in your movies and stop recycling them from musicians (Tudor Chirila) - they can't act!",0
"I really enjoyed this movie. The acting by the adult actors was great, although I did find the main kid a little stiff. But he carried himself very well for being a new talent. The humor is very sublime and not in your face like most Hollywood comedy junk. I.e. The Nutty Professor. If you have a short attention span and are used to the typical Hollywood stuff you probably wouldn't like this as it is a bit slower paced. I picked it up on Blu-ray and I have to say the image quality is top notch. Probably one of the better looking Blu-rays I've seen so far. The extras were cool too. They deleted quite a bit, but that's probably a good thing as most of the deleted scenes didn't really add anything.",1
"This film deals with two ex-football players who are Fred Williamson, (Mack Derringer) and Gary Busey, (Lenny) who work as private eyes and meet all kinds of ladies and men with some bad backgrounds. Mack Derringer is approached by his ex-wife Vanity (Jennifer Derringer) who works at having sex talk over the telephone. Jennifer is being threatened by one caller who wants to do horrible things to her and she asks for his help along with several other ladies. Mack & Lenny have more time on their hands and often go to Miami, Fl. golf courses or hang out in a Sports Bar where all kinds of city things go on. There is lots of punches, killings and plenty of double meaning words that bring this film completely down to a big ZERO. Don't waste your time, this film cost me only 50 cents and that was too much.",0
"This movie is of almost generation-defining importance to some of us born in the early post-war years in that (and especially if you were born between 1946 and 1953 and loved spending Saturday afternoons at your neighborhood movie house) you almost certainly saw it. And the memory of seeing it has probably stayed with you. It's style is the stuff of a brief and somehow gloriously exciting moment in our growing up days. <br /><br />It had a modern, space-age storyboard for the audiences of it's time. The set was any town with a supermarket and a movie theater that would be packed for a Friday midnight show. It has hot rods and rebellious youth, but in the 'why can't they let us have fun' way rather than the disturbed, histrionic rebel-without-a-cause way. All characters were identifiable to us - teens, parents, the old man, the doctor, the nurse, the mechanic, the boy, the puppy, even the cops - were sympathetic to us. We could relate to them all<br /><br />It had a singularly horrifying monster. It's first victim is heard moaning 'it hurts.....it hurts' and we were convinced and frightened. The menace grows continually throughout the story. There are intense periods of suspense, colourful effects, a fabulous lead in McQueen, and moments of humour, both intended and not. It even had an almost over-the-top sad part to make the more sensitive of us feel like crying.<br /><br />I saw it in summer, age 9 or so, double billed with 'I Married A Monster From Outer Space', and was so thrilled by the experience of this particular double feature that I went back a couple more times before it left. Everyone I knew saw it. Everyone I knew loved it.",1
"I love the newer episodes with CJ and Grandad - I also liked the storyline with Kate falling for the principal. I want to find out what happens to Rory and Kerry and Bridget and the family next. I think CJ is very funny and I love his scenes with Grandad. I have always loved James Garner in everything he does, and it is a credit to his acting that I never think of him as James Garner or Rockford in this series and totally believe in him as Kate's Dad. This family is so real and funny. It was terribly sad when John Ritter / Paul Hennessey died, but as in real life these things happen and the way it was written into the series and dealt with was both funny and sad and always extremely sensitively and lovingly dealt with. But generally a very funny show with lots of laughs and fun.",1
"When 'My Deja Vu, My Deja Vu' aired last season, I was pleased. Scrubs, I thought, is doing something clever and unique in regards to the clip-show concept. Instead of replaying footage, they're replaying jokes in a self-aware manner, and I really enjoyed it.<br /><br />I found it really unfortunate that I was wrong. One season later, they succumbed to that which almost all sitcoms inevitably do, the clip show...and it looked like it was put together by the work-experience kid. Dr Cox's shaved head shows just how lazy the editors were in putting it together, as it doesn't appear again until 'My Long Goodbye' some 4 episodes later. I can't imagine that a wig is too much effort when it comes to maintaining the continuity of what was once a well-constructed sitcom. Who knows why it was slotted there, it just seemed lazy and out of place, reminding me (largely) of episodes that have aired within the past year.<br /><br />Three second clips jammed together with background music is a DVD extra for a (very) rainy day, not an episode of prime-time television.",0
"This Peabody Award winning episode is one of the highlights of the 1st Season where a holodeck malfunction traps Captain Picard, Beverly, Data, and a Starfleet historian named Waylan within a 1930's San Francisco setting. This episode is an homage to Raymond Chandler's ""Maltese Falcon"" where Patrick Stewart assumes the Humphrey Bogart role - complete with fedora and trenchcoat. The office itself is almost an exact replica of the one featured in Bogey's ""Maltese Falcon."" <br /><br />This episode also briefly introduces us to a mysterious insect race called the Jarada that communicate with mostly a high-pitched buzzing sound. Communication with this alien race is difficult, and it is up to Picard to communicate with this race in their native tongue so that negotiations and diplomacy can finally begin. The best part of this episode, though, is the appearance of the famous Hollywood B-actor Lawrence Tierney in the role of the gangster Cyrus Redblock. He was such a handsome man back in the 1940's. Oh, well...",1
"***SPOILERS*** Seething with hatred and revenge half breed Zach Provo, James Coburn, had spent the last 11 years on a chain gang planing his escape. What Provo want's more then freedom is to even the score with the man who captured him and in the process, during a wild shootout, killed his Navajo wife: The former Pima County sheriff Sam Burgade, Charlton Heston.<br /><br />Making his escape after killing two prison guards Provo makes his way towards Yuma knowing that that's not just where Burgade lives but where his his young daughter Susan, Barbara Hershey,resides as well. Using his fellow escaped convicts to lure Burgade into the vast Arizona Desert, by promising them $30,000.00 in gold coins that he buried there, Provo plans to exact his bloody vengeance on Burgade. But only after having him witness his daughter being brutally raped by his fellow convicts or are, in not being with a woman for years, as horny as a rabbit during mating season!<br /><br />Brutal and very effective western that updates the John Wayne 1956 classic ""The Searchers"" in a father searching through dangerous Indian territory for his kidnapped daughter. Charlton Heston as the guilt-ridden Sam Burgade in his felling somehow responsible for killing Provo's wife and then having to face the fact that the same thing can very well happen to his daughter Susan is perfect in the role of the aging and retired sheriff. Charles Coburn as the vengeful half breed Zach Provo is also at his best as the obsessed with hatred and murder escaped convict.<br /><br />The man who escaped with Provo are really not interest in his personal affairs but have no choice, in that he knows the territory like the back of his hand, but to go along with him. It's only the thought of them having their way with Susan, when Provo gives them the green light, as well as the buried $30,000.00 in gold coins that keeps them from breaking up and going their own way.<br /><br />Also going along with Burgade is Susan's boyfriend Hal Brickman, Chris Mitchum, who proves in the end that he's as good as Burgade is, who felt that he just didn't have it in him, in both tracking down the escaped criminals as well as using common sense, which in this case Burgade lacks, in doing it.<br /><br />***SPOILERS**** The unbelievably brutal and blood splattered showdown between Burgade and Provo is almost too much to sit through. Provo who's hatred of Burgade bordered on out right insanity wanted him to suffer a slow and excruciating death. it was that hatred that Bugrade took advantage of and, after taking some half dozen bullets, thus ended up putting the crazed and blood thirsty, as well as mindless, lunatic away for good!",1
"This comedy with much underlying pain and sadness succeeds where most others fail. There have been many films of this genre with more notable actors attempting to achieve this elusive mixture which haven't come anywhere near the depth and deftness of this one. This is surely because the exceptional cast with outstanding performances by Reg Rogers and Ally Sheedy seem so spontaneous that the reality of their characters rapidly grip your interest and emotions and hold them throughout the film. At first, the action seems rather off-the-wall and harebrained but one gradually learns that these two rather pathetic damaged people are desperately and unwillingly trying to heal themselves, even if grudgingly, through each other. Rogers' heartrending facial expressions of numb hurt and Sheedy's angry outbursts are so eloquent that one feels them as one observes them. You will care about these two likable but deeply suffering people and hope that they will succeed because it's in doubt and all hangs on a tenuous emotional thread. Hopefully audiences will get to see more of Reg Rogers and Ally Sheedy as this film proves their merit as very accomplished actors beyond doubt.",1
"Hidden Frontiers-is more than fan fiction- it is well thought out and organized series keeping the worlds of Star Trek alive and growing. From a fun little fan project to now a well known net series; Hidden Frontiers has a bit of something for every star trek fan in it. Set in the Late Star Trek: Next Generation/DS9 and Voyager time lines Hidden Frontier takes on topics and issues raised in other Star Trek series with set stories using a well developed characters, plots, and story arcs. Star Trek Hidden Frontier has taken on social context stories that Gene Roddenberry failed to bring to the screen and has shown the development of characters in long term space assignments - the real things that happen in close quarters as well as an exciting spatial wars and conflicts Sci-Fi addicts know and love. Done in a ""Green Screen"" studio; Hidden Frontiers brings a rollicking cast of regulars on to the screen and into your hearts. The large ensemble cast of actors plays well together and lovingly gives their time and energy to the project. Inventive use of green screen technology, props, makes up and costumes work to make the Hidden Frontier worlds of Star Trek fun and believable. Hidden Frontier has gone where few tread to go in the world of science fiction, and thrived once they got there. Hidden Frontier offers a wonderful bonus feature of a well thought out website, with interesting discussion forums, access to creative, production and acting staff and a fun weekly chat. I highly recommend taking the time to down load and watch.",1
"Just saw a pre-screening tonight. What can I say? It lived up to it's mediocre trailer run, though that's saying nothing at all. It did absolutely nothing that any movie before it hasn't done, and it played out in such a cliché fashion that eventually I got to the point where I stopped laughing only because I was laughing with the audience, and instead let the humorless movie play out.<br /><br />So let's see... we have the less-than-spectacular main character that is trying to get back with his ex-girlfriend but he's not good enough for her, check. We have the three buddies that all have their own ""personality"" with one being the best friend who tries to get with the main girl character's best friend but is constantly rejected, another friend being the super awkward one that can't live down seeing the positive in everything 24/7 and is thrown in for the one-liners (which in this case is just a bunch of movie references, specifically from Disney), and the third guy whose name you won't ever remember but is there to complete the square and throw in consoling messages to whomever will care to listen... check. We have the girl's ex-boyfriend and her parents ****-block the relationship at any possible means when things are looking up, not to mention the awkward family members from the main character's side... check. We have the downer period an hour into the movie where everyone is depressed, check. We have the movie's ""funny"" moments come from incessant swearing, people falling down or being hit, scenes from the trailer, and homosexual innuendos... check. And dare I call it a spoiler, but we have an ending that unfolds exactly as one thought that it would unfold before even seeing the movie... check.<br /><br />Honestly, this could have... no, wait... should have been a PG-13 movie. All that needed to be dropped were any F-bombs. Honestly, it would have gotten much more publicity from the crowd that enjoys this kind of humor, would have gotten less media exposure, and thusly would have not been disliked as much from people like myself who should try and hold it up higher to the recent R-rated comedies like Superbad and Knocked Up. The humor in this movie is just so awkward that it doesn't fit in with what general people look for. I bet even the actors were often times unsettled with some of the dialogue and action they had to deliver on camera. Let's put it this way... in the theater, it will help you laugh because it's on the big screen and others are laughing. When this movie hits Showtime and you're checking it out at 2:00 PM on an off-day, you may be inclined to change the channel. The only thing that will keep you watching is Alice Eve's hotness (who is not quite a 10, but still very good looking).<br /><br />Aside from the main resolution, this film kicked a lot of subplots to the side of the curb and seemed to forget to write more story that they tried to develop in the beginning of the movie, where everything else pretty much flies out the window. So there is a main resolution, but what comes of it? It's never really clear-cut, nor does it allow the ending to be ""feel-good"" with the abruptness.<br /><br />There was only one thing worth nothing in this movie, and that was the good soundtrack. Aside from the nice choice of 90's alternative rock songs, there was a nice upbeat score that would play in some parts of the movie (more so the beginning of it) that reminds me of something David Holmes would mix up/compose. I'll give them props for a great choice of sound.<br /><br />One last thing, this movie was probably filmed sometime late last summer, because the inadvertent yet proud Pepsi sponsorship showed the yellow bottle caps that they had during that Rock Band promotion. I just figured a lot of Rock Band gamers would catch onto that one if you saw it. But I say hold onto your money. If this was PG-13 and you were 15 years old on a Friday night with a group of friends, I'd say knock yourselves out. Otherwise, definitely pass. It doesn't try and compete with the R-rated movies of the past few years, and ideally it definitely isn't as good.",0
"Both Robert Duvall and Glenn Close played their roles with such believability, I simply cried. Glenn Close's role as Ruth, showed her wanting to deal with the situation, but she was under the domination of her husband. ""Let him think about what he did,"" Robert Duvall's character, Joe, said staunchly. The story depicted a rural family dealing with an accidental death of a son by his brother, called ""The Stone Boy,"" meaning he was so distraught and overwhelmed by what he did, he became emotionally paralyzed. Then towards the end when Jason Presson's character, Arnold, let it all out to a stranger, I was so broken hearted for him, that I actually thought of some of the terrible things that I did in my life. I personalized and identified with his character. Frederick Forrest's and Gail Youngs' roles, did NOT add not much to the film. I thought of Frederick Forrest, who played Ruth's antagonistic, womanizing brother, Andy, as a jerk who did nothing to try to help the situation. His wife, Lou, played by Gail Youngs, acted like a crazy-lady smacking Arnold around out of frustration with her own problems without pity and blaming him for her troubles. I could NOT really feel sorry for these two. Though Lou tried to keep her marriage together, she was unsuccessful. Both did NOT deal with their problems effectively. They really did NOTHING for the film and were totally ridiculous. Wilfred Brimley's minor role as the grandfather was, touching for he was the only character that showed Arnold any attention. I felt his role should have been elaborated. The players were just doing what they felt was adequate and sufficient. However, I really liked the ending so much, I actually smiled and cried tears of joy. I felt good. The Hillermans were a family again. I actually wanted to be a part of this family. They were so realistic.",1
"Horrible. I see many user comments on how great this show is. It truly is a Wanna-Be-Friends - Made in Taiwan knockoff. The jokes are lame as...and the plot is ridiculous. The actors are obviously struggling to be funny and are probably cringing when they hit those awful punchlines (if you can call them that). The bulk of the other users who have commented are obviously from another planet (or at least another continent). There are obviously reasons that TV companies cancel shows...and none of then are when shows are doing well. Make sense? Anyway, steer clear - even if it is raining and there is absolutely nothing else on this planet to do...go stand in the rain instead - more fun.",0
"Don't get me wrong, Dan Jansen was a great speed skater. If there was one guy who deserved his gold medal at the Olympics it was Dan.<br /><br />But how can it be possible that Bill Corcoran has made such a bad movie about the incredible Dan Jansen story, because the real Dan Jansen story is truly incredible! Especially when you look at this movie through the eyes of a sportsman everything is wrong, the way Matt Keeslar and the other actors skate, their technique, the dimensions of the speedskating oval, it is all wrong!<br /><br />Shame on you, Bill Corcoran, Dan Jansen deserves better, a lot better!<br /><br />1 out of 10",0
"As a fan of looking further into the phenomenon that is school shootings, this film took an interesting and different approach to the idea. Presented as a series of video recordings made by the two troubled men (I cannot refer to persons who kill as boys or teens), the months of preparation leading to zero day (the codename for the day on which they will attack) the film tries to present the situation from the opposite end of the gun. It seems intent on portraying the pain they suffer, yet focuses on the literal preparation. The problem is that little in terms of emotion is directly delivered. The only point at which emotion became overwhelming was the ending, as expected. But leading up to this point, it's never really clear as to why they are planning this out. We are told the obligatory story that they were mocked, but the film also seems to contradict this. Without ruining the film, it's easy to say it was a great attempt and had equally great intentions, but falls short because of sloppy film-making. All directing is amateur, to further the homemade video concept, but the story and continuity is weak. The film seems to want the audience to decide a lot, but also fails to provide the information for such an event. The ending is abrupt, and doesn't feel like it finishes everything that the film began.",1
"I knew that 'Evening' was a girlie film, so I was expecting to be bored. A wicked tease on IMDb had said that it was a 'chick flick' but that your companion would survive.<br /><br />Survive? Yes. I am still here, but when the two of us came out we were amazed to find that it had only lasted two hours - it seemed a much longer evening than that! I suppose that, for Yanks, it is supposed to be elevating or fascinating because it is about rich people living on the beach - well, next to the beach, in a house with a wide verandah and a lawn but no apparent lawnmower. If that sort of thing impresses you it might seem quite a short film.<br /><br />There's a Monty Python film about a Knight who just won't die. He ends up a wriggling (why do Yanks add an third syllable to this word I wonder) torso in the road still shouting threats at his nemesis. This film is also about a sort of living dead. Vanessa Redgrave (inappropriate name for the grave dodger shown here) goes on and on dying whilst having inappropriate guilt. She's not worried about having been a wide-eyed, breathless bimbo, but imagines herself a murderess.<br /><br />Obviously, being a girlie film, there's a chap who is supposed to be the Mr Darcy/Heathcliff character. I'm not a woofter, so I can't claim to be a good judge of such things, but the tedious wimp who is wheeled out for this role seems only to have the title of servant in his favour. He's a bloodless cypher.<br /><br />As you might gather, the main characters aren't much cop, but the minor ones manage, amazingly to be much worse. There's a fellow whose only job is to react to the news that his girlfriend is preggers. Fair enough, but it isn't the role of Hamlet - why ham it up so badly? Forgetting that it was a girlie film, I thought he was going to be thrown out because any decent girl-friend would have told him that face-fungus didn't flatter him, but then I realised that she must have encouraged him to grow a 'beard' because he looked worse without it.<br /><br />I kept awake by noticing which actors and actresses had their earlobes attached or free and noting interesting bits of scenery - if you're dragged along to it, see if you can spot the stuffed buffalo head, just the sort of thing you'd expect in a beach cottage.<br /><br />Apart from the obligatory wedding, there is only one piece of action. You'd have thought that they'd have got it right. Sadly, though, the hit and run accident is carried out by a car that couldn't be there. When the accident is discovered the cast wander about shouting for a character that they can't know is nearby (but we do as the audience). If they don't have any clue that the person is within a couple of miles of the place, then why do they wander about aimlessly shouting for him? I suppose that the director's excuse is that it is supposed to be a half-remembered dream sequence...<br /><br />Another scenery item that caught my attention was a copper bottomed saucepan. I didn't think that the technology to do this was developed until the fifties.",0
"The concept of having Laurel & Hardy this time in the role of chimney sweepers works out surprisingly hilarious. It guarantees some funny situations and silly antics, from especially Stan Laurel of course as usual.<br /><br />The movie also has a subplot with a nutty professor who is working on a rejuvenation formula. It doesn't really sound like a logical mix of story lines and incoherent but both plot lines blend in perfectly toward the memorable ending. It's still a bit weird but its funny nevertheless, so it works for the movie.<br /><br />The supporting cast of the movie is surprising good. Sam Adams is great as the stereotypical butler and Lucien Littlefield goes deliciously over-the-top as the nutty professor.<br /><br />The movie is filled with some excellent timed and hilarious constructed sequences, which are all quite predictable but become hilarious to watch nevertheless thanks to the way they are all executed. It all helps to make ""Dirty Work"" to be one of the better Laurel & Hardy shorts.<br /><br />8/10",1
"Yes, people are racist. People are even racist in college. That's a good point, and the issue of racism has been dealt with many times before in countless films. What sets Higher Learning apart from the pack is that it deals with the issue of racism in the most ham-fisted and predictable way possible, oh yeah it's in college too.<br /><br />This film deals with this problem of racism the way Frankenstein deals with most problems, it bashes you over the head repeatedly in a brutal and sluggish manner. Most of the characters are cartoonish, one-dimensional, caricatures (lesbian feminist, angry black man), that react to situations as dramatically and predictably as possible. Instead of defying stereotypes this film is overpopulated with them. The angry black men feel cheated, feminists hate men, etc. (one feminist even holds a sign that reads ""Dead Men Don't Rape."" See what I mean?) I don't want to give anything away, but in this movie if someone seems like a shifty loner or a date rapist they'll probably behave exactly how you expect them to. The changes the characters go through seems obvious to everyone but the people in the movie. The big twist in the plot hinges on whether or not the violent neo-Nazis will act like violent neo-Nazis. I'll guess you'll just have to watch to find out what happens.<br /><br />Another problem I have with this movie is that it's supposed to be ""gritty"" and ""hard-hitting,"" but they make Nazis the bad guys. I agree Nazis are evil, but that's my point. Everybody thinks Nazis are bad; we're not breaking any new ground here. Nazis have been portrayed as villains since the 1930's. The film doesn't challenge any viewpoints or make bold statements. It just deals with issues we all know about in a clumsy, after-school-special like, manner. Being anti-rape, anti-racist, and anti-Nazi isn't exactly taking a hard stance on a controversial issue.<br /><br />Higher Learning is predictable, cartoonish, and in a word stupid. Avoid at all costs.",0
"Words can't describe how bad this movie is. I can't explain it by writing only. You have too see it for yourself to get at grip of how horrible a movie really can be. Not that I recommend you to do that. There are so many clichés, mistakes (and all other negative things you can imagine) here that will just make you cry. To start with the technical first, there are a LOT of mistakes regarding the airplane. I won't list them here, but just mention the coloring of the plane. They didn't even manage to show an airliner in the colors of a fictional airline, but instead used a 747 painted in the original Boeing livery. Very bad. The plot is stupid and has been done many times before, only much, much better. There are so many ridiculous moments here that i lost count of it really early. Also, I was on the bad guys' side all the time in the movie, because the good guys were so stupid. ""Executive Decision"" should without a doubt be you're choice over this one, even the ""Turbulence""-movies are better. In fact, every other movie in the world is better than this one.",0
"I had such high hopes for this film because I loved the original so much. It seems that Disney, however, is trying to perfect the art of crappy straight-to-DVD sequels. They deserve a razzie. Several, in fact. I thought the idea had merit, but the music was absolutely awful and the story wasn't much better. What happened to the great music Disney used to have in their films. Mary Poppins, Aladdin, Beauty and the Beast, The Lion King...even Hercules and The Hunchback of Notre Dame. They've made so many great movies over the years that it's really sad that they've sunk to point of making sequels that aren't even good enough to put in theatres.<br /><br />I hope this movie is not an indication of things to come for the Walt Disney Corporation.",0
"Flame in, flame out. That seems to be Gammera in a nutshell, a prehistoric creature who can take it and dish it out with equal abandon. I'm not a fan of Japanese monster films, but wound up committed to viewing all the flicks on the fifty film DVD sci-fi collection put out by Mill Creek/Treeline Films. It's a great value at about twenty five bucks, so at fifty cents per movie, it really boils down to an investment in time to watch some of the goofy offerings.<br /><br />Gammera is riled from a centuries long slumber by a nuclear blast, and he's not happy. Like Godzilla, he takes it out on Tokyo, setting the United Nations into motion to try and come up with a plan to save the planet. They arrive at 'Plan Z', the hope of the world, and wouldn't you know it, there's a scene where a huge shed is shown that's called the 'Z Plan' building; that was a nice touch.<br /><br />By the mid 1960's, this country still wasn't quite politically correct. One of the American military scenes at the Alaskan Air Defense Sector has General Arnold asking a female sergeant to make coffee. I guess there weren't any privates around.<br /><br />Good old Gammera was quite the sight though, walking around on two legs and going for the flame throwing routine when challenged. That's why it surprised me how Plan Z managed to capture turtle man in the nose cone of a hidden space ship, whisking him off to Mars to save the world. High fives all around for the American and Russian team that made the save, now let's get back to the Cold War.<br /><br />Like Godzilla, Gammera spawned at least a good dozen films, but having seen this one pretty much satisfies my interest in flying, flaming turtles. Especially since that DVD pack I mentioned earlier has ""Attack of the Monsters"" with a featured guest appearance by the Big G. It took all I had to make it through to the end of both films; it was such a relief to get to the final frame in this one that said 'Gammera, Sayonara!""",0
"Very disappointing version of Lorna Doone. Too many missing characters, no romantic scenes, changes in story line, too short, appeared low budget. Hardly enough dialogue to understand the story if you're not familiar with the novel. In some scenes it looks like Lorna has a cold sore on her upper lip. I'm sure make-up did it's best to hide it. I guess they didn't want to halt filming until it healed up, pity. Most likely why this movie lacked kissing scenes. Only one disappointing kissing scene at the very end. Lorna Doone is a great epic tale and should be told true. The 2000 version of Lorna Doone is twice as long, more romantic, much more enjoyable and more true to the book.",0
